year,month,geo,sex,x15_to_19_years,x25_to_54_years,minimum_wage
1980,5,Ontario,Females,48.9,61.1,3
1980,5,Ontario,Males,49,91,3
1980,5,Prince Edward Island,Both sexes,46.6,70.1,2.75
1980,5,Prince Edward Island,Females,43.1,55.2,2.75
1980,5,Prince Edward Island,Males,50,85.1,2.75
1980,5,Quebec,Both sexes,35.4,67.6,3.65
1980,5,Quebec,Females,30.7,49.2,3.65
1980,5,Quebec,Males,40,86,3.65
1980,5,Saskatchewan,Both sexes,58.2,75.5,3.65
1980,5,Saskatchewan,Females,48.4,56.2,3.65
1980,5,Saskatchewan,Males,67.7,94.2,3.65
1980,6,Alberta,Both sexes,62.8,79.6,3.5
1980,6,Alberta,Females,57.9,62.2,3.5
1980,6,Alberta,Males,67.4,95.6,3.5
1980,6,British Columbia,Both sexes,55.7,75.2,3
1980,6,British Columbia,Females,54.5,56.3,3
1980,6,British Columbia,Males,56.8,93.3,3
1980,6,Manitoba,Both sexes,56.4,76.2,3.15
1980,6,Manitoba,Females,54.5,58.3,3.15
1980,6,Manitoba,Males,58.5,94.3,3.15
1980,6,New Brunswick,Both sexes,41.5,65.5,2.8
1980,6,New Brunswick,Females,38.2,47.3,2.8
1980,6,New Brunswick,Males,44.8,83.9,2.8
1980,6,Newfoundland and Labrador,Both sexes,35.4,63.1,2.8
1980,6,Newfoundland and Labrador,Females,30.6,42.4,2.8
1980,6,Newfoundland and Labrador,Males,39.5,83.1,2.8
1980,6,Nova Scotia,Both sexes,43.4,68.5,2.75
1980,6,Nova Scotia,Females,39.6,50.5,2.75
1980,6,Nova Scotia,Males,47.1,87.3,2.75
1980,6,Ontario,Both sexes,56.3,76.6,3
1980,6,Ontario,Females,54.8,60.6,3
1980,6,Ontario,Males,57.7,92.6,3
1980,6,Prince Edward Island,Both sexes,58.6,73.3,2.75
1980,6,Prince Edward Island,Females,53.8,58.1,2.75
1980,6,Prince Edward Island,Males,63.2,89,2.75
1980,6,Quebec,Both sexes,43.8,68,3.65
1980,6,Quebec,Females,37.6,49.1,3.65
1980,6,Quebec,Males,49.8,86.9,3.65
1980,6,Saskatchewan,Both sexes,58.8,75.6,3.65
1980,6,Saskatchewan,Females,49.8,56,3.65
1980,6,Saskatchewan,Males,67.5,94.7,3.65
1980,7,Alberta,Both sexes,70.2,78.6,3.5
1980,7,Alberta,Females,65.6,60.8,3.5
1980,7,Alberta,Males,74.6,95,3.5
1980,7,British Columbia,Both sexes,62.7,74.5,3.4
1980,7,British Columbia,Females,61.4,56.1,3.4
1980,7,British Columbia,Males,63.9,92.1,3.4
1980,7,Manitoba,Both sexes,65.6,75.6,3.15
1980,7,Manitoba,Females,62.1,58,3.15
1980,7,Manitoba,Males,69.2,93.3,3.15
1980,7,New Brunswick,Both sexes,51.4,65.1,3.05
1980,7,New Brunswick,Females,48.7,46.1,3.05
1980,7,New Brunswick,Males,53.9,84.2,3.05
1980,7,Newfoundland and Labrador,Both sexes,44.5,63,3.15
1980,7,Newfoundland and Labrador,Females,39.7,41.9,3.15
1980,7,Newfoundland and Labrador,Males,49.2,83.5,3.15
1980,7,Nova Scotia,Both sexes,52.2,67.9,2.75
1980,7,Nova Scotia,Females,46.9,49.2,2.75
1980,7,Nova Scotia,Males,57.4,87.3,2.75
1980,7,Ontario,Both sexes,62.7,75.8,3
1980,7,Ontario,Females,60.3,59.5,3
1980,7,Ontario,Males,65,92.1,3
1980,7,Prince Edward Island,Both sexes,64.4,71.9,3
1980,7,Prince Edward Island,Females,60,55.2,3
1980,7,Prince Edward Island,Males,68.7,89,3
1980,7,Quebec,Both sexes,51.4,68.3,3.65
1980,7,Quebec,Females,45.3,48.7,3.65
1980,7,Quebec,Males,57.3,88,3.65
1980,7,Saskatchewan,Both sexes,66.6,75.1,3.65
1980,7,Saskatchewan,Females,59.3,54.8,3.65
1980,7,Saskatchewan,Males,73.6,94.9,3.65
1980,8,Alberta,Both sexes,70,78.2,3.5
1980,8,Alberta,Females,66.3,60.4,3.5
1980,8,Alberta,Males,73.6,94.6,3.5
1980,8,British Columbia,Both sexes,65.3,74.3,3.4
1980,8,British Columbia,Females,62.5,56.1,3.4
1980,8,British Columbia,Males,67.9,91.7,3.4
1980,8,Manitoba,Both sexes,65.6,75.9,3.15
1980,8,Manitoba,Females,61.6,58.4,3.15
1980,8,Manitoba,Males,69.5,93.5,3.15
1980,8,New Brunswick,Both sexes,50.9,65.7,3.05
1980,8,New Brunswick,Females,47.5,46.4,3.05
1980,8,New Brunswick,Males,54.3,85.1,3.05
1980,8,Newfoundland and Labrador,Both sexes,40.6,62.8,3.15
1980,8,Newfoundland and Labrador,Females,35.2,41.1,3.15
1980,8,Newfoundland and Labrador,Males,46.1,83.9,3.15
1980,8,Nova Scotia,Both sexes,51.6,68.2,2.75
1980,8,Nova Scotia,Females,47.8,49.4,2.75
1980,8,Nova Scotia,Males,55.5,87.9,2.75
1980,8,Ontario,Both sexes,63.2,76.4,3
1980,8,Ontario,Females,60.2,60.3,3
1980,8,Ontario,Males,66.2,92.5,3
1980,8,Prince Edward Island,Both sexes,64.4,73,3
1980,8,Prince Edward Island,Females,60,55.7,3
1980,8,Prince Edward Island,Males,68.7,90.4,3
1980,8,Quebec,Both sexes,49,68.5,3.65
1980,8,Quebec,Females,43.6,48.6,3.65
1980,8,Quebec,Males,54.1,88.5,3.65
1980,8,Saskatchewan,Both sexes,68.3,74.7,3.65
1980,8,Saskatchewan,Females,59.8,53.4,3.65
1980,8,Saskatchewan,Males,76.5,95.4,3.65
1980,9,Alberta,Both sexes,58.2,79,3.5
1980,9,Alberta,Females,55.8,61.4,3.5
1980,9,Alberta,Males,60.6,95.2,3.5
1980,9,British Columbia,Both sexes,51.3,75.1,3.4
1980,9,British Columbia,Females,51.5,57.4,3.4
1980,9,British Columbia,Males,51.1,92.2,3.4
1980,9,Manitoba,Both sexes,54.4,76.8,3.15
1980,9,Manitoba,Females,52.6,60.1,3.15
1980,9,Manitoba,Males,56.2,93.7,3.15
1980,9,New Brunswick,Both sexes,35.8,67.3,3.05
1980,9,New Brunswick,Females,32.1,48.8,3.05
1980,9,New Brunswick,Males,39.2,86.1,3.05
1980,9,Newfoundland and Labrador,Both sexes,30.8,65,3.15
1980,9,Newfoundland and Labrador,Females,28.9,44.1,3.15
1980,9,Newfoundland and Labrador,Males,32.5,85.3,3.15
1980,9,Nova Scotia,Both sexes,38.8,69.1,2.75
1980,9,Nova Scotia,Females,33.6,50.7,2.75
1980,9,Nova Scotia,Males,44,88.2,2.75
1980,9,Ontario,Both sexes,49.4,77.5,3
1980,9,Ontario,Females,47.7,62.6,3
1980,9,Ontario,Males,51.1,92.5,3
1980,9,Prince Edward Island,Both sexes,46.2,72.4,3
1980,9,Prince Edward Island,Females,43.7,56.9,3
1980,9,Prince Edward Island,Males,49.3,88,3
1980,9,Quebec,Both sexes,35.2,68.8,3.65
1980,9,Quebec,Females,32,49.7,3.65
1980,9,Quebec,Males,38.3,88.1,3.65
1980,9,Saskatchewan,Both sexes,52.7,75.7,3.65
1980,9,Saskatchewan,Females,45.3,55.6,3.65
1980,9,Saskatchewan,Males,59.8,95.2,3.65
1980,10,Alberta,Both sexes,60.2,79.3,3.5
1980,10,Alberta,Females,57.4,62.6,3.5
1980,10,Alberta,Males,62.9,94.7,3.5
1980,10,British Columbia,Both sexes,52.9,75.8,3.4
1980,10,British Columbia,Females,50.5,57.9,3.4
1980,10,British Columbia,Males,55.2,92.8,3.4
1980,10,Manitoba,Both sexes,54.4,77,3.15
1980,10,Manitoba,Females,53.7,60.3,3.15
1980,10,Manitoba,Males,55.3,93.9,3.15
1980,10,New Brunswick,Both sexes,36.4,66.8,3.35
1980,10,New Brunswick,Females,34.5,49.6,3.35
1980,10,New Brunswick,Males,38.3,84.2,3.35
1980,10,Newfoundland and Labrador,Both sexes,30.8,64.1,3.15
1980,10,Newfoundland and Labrador,Females,28.9,44.4,3.15
1980,10,Newfoundland and Labrador,Males,32.5,83.2,3.15
1980,10,Nova Scotia,Both sexes,39.1,68.5,3
1980,10,Nova Scotia,Females,35.1,50.7,3
1980,10,Nova Scotia,Males,43,86.9,3
1980,10,Ontario,Both sexes,47.4,77.6,3
1980,10,Ontario,Females,46.6,63.1,3
1980,10,Ontario,Males,48.2,92.1,3
1980,10,Prince Edward Island,Both sexes,40.5,71.7,3
1980,10,Prince Edward Island,Females,39.1,56.4,3
1980,10,Prince Edward Island,Males,43.3,87.1,3
1980,10,Quebec,Both sexes,34.5,69.2,3.65
1980,10,Quebec,Females,31.8,50.5,3.65
1980,10,Quebec,Males,37.1,87.9,3.65
1980,10,Saskatchewan,Both sexes,52.8,75.9,3.65
1980,10,Saskatchewan,Females,42.4,56.1,3.65
1980,10,Saskatchewan,Males,62.7,95.2,3.65
1980,11,Alberta,Both sexes,59.6,79.3,3.5
1980,11,Alberta,Females,57.9,62.6,3.5
1980,11,Alberta,Males,61.4,94.7,3.5
1980,11,British Columbia,Both sexes,52.9,76.1,3.4
1980,11,British Columbia,Females,52.8,58.6,3.4
1980,11,British Columbia,Males,52.9,93.1,3.4
1980,11,Manitoba,Both sexes,54.6,76.2,3.15
1980,11,Manitoba,Females,51.5,60.8,3.15
1980,11,Manitoba,Males,57.7,91.7,3.15
1980,11,New Brunswick,Both sexes,33.3,64.9,3.35
1980,11,New Brunswick,Females,32.2,48.1,3.35
1980,11,New Brunswick,Males,34.5,81.8,3.35
1980,11,Newfoundland and Labrador,Both sexes,28.1,60.3,3.15
1980,11,Newfoundland and Labrador,Females,26.4,41.2,3.15
1980,11,Newfoundland and Labrador,Males,29.7,78.8,3.15
1980,11,Nova Scotia,Both sexes,36.7,68,3
1980,11,Nova Scotia,Females,37.1,51,3
1980,11,Nova Scotia,Males,36.4,85.8,3
1980,11,Ontario,Both sexes,46.7,77.4,3
1980,11,Ontario,Females,46.1,62.5,3
1980,11,Ontario,Males,47.4,92.3,3
1980,11,Prince Edward Island,Both sexes,35.9,67.2,3
1980,11,Prince Edward Island,Females,32.8,52.1,3
1980,11,Prince Edward Island,Males,38.8,82.4,3
1980,11,Quebec,Both sexes,34.2,68.6,3.65
1980,11,Quebec,Females,31.8,50.4,3.65
1980,11,Quebec,Males,36.6,87,3.65
1980,11,Saskatchewan,Both sexes,49.8,75.1,3.65
1980,11,Saskatchewan,Females,41.4,55.5,3.65
1980,11,Saskatchewan,Males,58,94.2,3.65
1980,12,Alberta,Both sexes,60,79.1,3.5
1980,12,Alberta,Females,59.2,63,3.5
1980,12,Alberta,Males,60.8,94,3.5
1980,12,British Columbia,Both sexes,51.2,75.3,3.65
1980,12,British Columbia,Females,50,57.7,3.65
1980,12,British Columbia,Males,52.3,92.2,3.65
1980,12,Manitoba,Both sexes,54.6,76,3.15
1980,12,Manitoba,Females,53.1,61.2,3.15
1980,12,Manitoba,Males,56.1,90.9,3.15
1980,12,New Brunswick,Both sexes,30.9,63.7,3.35
1980,12,New Brunswick,Females,29.8,48.3,3.35
1980,12,New Brunswick,Males,31.9,79.3,3.35
1980,12,Newfoundland and Labrador,Both sexes,25.5,57.7,3.15
1980,12,Newfoundland and Labrador,Females,25.7,40.2,3.15
1980,12,Newfoundland and Labrador,Males,25.3,74.5,3.15
1980,12,Nova Scotia,Both sexes,39,67.2,3
1980,12,Nova Scotia,Females,41.9,50.2,3
1980,12,Nova Scotia,Males,36.2,84.9,3
1980,12,Ontario,Both sexes,46.7,76.9,3
1980,12,Ontario,Females,46.9,62.3,3
1980,12,Ontario,Males,46.6,91.6,3
1980,12,Prince Edward Island,Both sexes,34.6,65.6,3
1980,12,Prince Edward Island,Females,32.8,50.9,3
1980,12,Prince Edward Island,Males,36.4,80.5,3
1980,12,Quebec,Both sexes,33.5,67.6,3.65
1980,12,Quebec,Females,31.9,49.8,3.65
1980,12,Quebec,Males,35,85.6,3.65
1980,12,Saskatchewan,Both sexes,50.1,74.2,3.65
1980,12,Saskatchewan,Females,44.5,54.9,3.65
1980,12,Saskatchewan,Males,55.5,92.9,3.65
1981,1,Alberta,Both sexes,55.5,78.8,3.5
1981,1,Alberta,Females,53.1,62.7,3.5
1981,1,Alberta,Males,57.8,93.5,3.5
1981,1,British Columbia,Both sexes,50.6,74.9,3.65
1981,1,British Columbia,Females,50.3,57.2,3.65
1981,1,British Columbia,Males,50.9,91.9,3.65
1981,1,Manitoba,Both sexes,50.3,75.3,3.15
1981,1,Manitoba,Females,49.4,60.1,3.15
1981,1,Manitoba,Males,51.2,90.5,3.15
1981,1,New Brunswick,Both sexes,31.3,62.1,3.35
1981,1,New Brunswick,Females,30.4,47.7,3.35
1981,1,New Brunswick,Males,32,76.8,3.35
1981,1,Newfoundland and Labrador,Both sexes,22.5,55.7,3.15
1981,1,Newfoundland and Labrador,Females,21.9,39.3,3.15
1981,1,Newfoundland and Labrador,Males,23.1,71.7,3.15
1981,1,Nova Scotia,Both sexes,35.2,65.7,3
1981,1,Nova Scotia,Females,38.2,49.6,3
1981,1,Nova Scotia,Males,32.3,82.4,3
1981,1,Ontario,Both sexes,44.2,75.9,3
1981,1,Ontario,Females,44.9,61.4,3
1981,1,Ontario,Males,43.5,90.4,3
1981,1,Prince Edward Island,Both sexes,30,63.7,3
1981,1,Prince Edward Island,Females,28.1,48.1,3
1981,1,Prince Edward Island,Males,31.8,79.1,3
1981,1,Quebec,Both sexes,32.6,66.6,3.65
1981,1,Quebec,Females,31.5,50,3.65
1981,1,Quebec,Males,33.6,83.4,3.65
1981,1,Saskatchewan,Both sexes,48.3,73.8,3.85
1981,1,Saskatchewan,Females,42.4,55.6,3.85
1981,1,Saskatchewan,Males,53.9,91.6,3.85
1981,2,Alberta,Both sexes,55.3,79.3,3.5
1981,2,Alberta,Females,52.3,63.2,3.5
1981,2,Alberta,Males,58.4,94,3.5
1981,2,British Columbia,Both sexes,52.5,74.9,3.65
1981,2,British Columbia,Females,51.2,57.1,3.65
1981,2,British Columbia,Males,53.8,91.9,3.65
1981,2,Manitoba,Both sexes,49.3,76,3.15
1981,2,Manitoba,Females,49.2,61.5,3.15
1981,2,Manitoba,Males,49.2,90.6,3.15
1981,2,New Brunswick,Both sexes,31.4,62.6,3.35
1981,2,New Brunswick,Females,31,48.9,3.35
1981,2,New Brunswick,Males,31.7,76.5,3.35
1981,2,Newfoundland and Labrador,Both sexes,23.6,57.1,3.15
1981,2,Newfoundland and Labrador,Females,22.8,40.9,3.15
1981,2,Newfoundland and Labrador,Males,24.3,73,3.15
1981,2,Nova Scotia,Both sexes,35.1,65.7,3
1981,2,Nova Scotia,Females,36,50.4,3
1981,2,Nova Scotia,Males,34,81.6,3
1981,2,Ontario,Both sexes,45.1,76.9,3
1981,2,Ontario,Females,45.3,62.9,3
1981,2,Ontario,Males,44.9,90.8,3
1981,2,Prince Edward Island,Both sexes,31.5,63.7,3
1981,2,Prince Edward Island,Females,30.2,48.6,3
1981,2,Prince Edward Island,Males,33.3,79.1,3
1981,2,Quebec,Both sexes,33.5,67.2,3.65
1981,2,Quebec,Females,32.3,50.9,3.65
1981,2,Quebec,Males,34.7,83.6,3.65
1981,2,Saskatchewan,Both sexes,47.2,73.6,3.85
1981,2,Saskatchewan,Females,40.3,55.1,3.85
1981,2,Saskatchewan,Males,53.8,91.6,3.85
1981,3,Alberta,Both sexes,57.9,79.1,3.5
1981,3,Alberta,Females,54,62.8,3.5
1981,3,Alberta,Males,61.7,94,3.5
1981,3,British Columbia,Both sexes,53.4,75.2,3.65
1981,3,British Columbia,Females,51.3,58.4,3.65
1981,3,British Columbia,Males,55.4,91.4,3.65
1981,3,Manitoba,Both sexes,50.6,76.4,3.35
1981,3,Manitoba,Females,49.6,62.3,3.35
1981,3,Manitoba,Males,51.6,90.6,3.35
1981,3,New Brunswick,Both sexes,30.7,62.7,3.35
1981,3,New Brunswick,Females,32.1,49.1,3.35
1981,3,New Brunswick,Males,29.3,76.4,3.35
1981,3,Newfoundland and Labrador,Both sexes,22.1,57.2,3.45
1981,3,Newfoundland and Labrador,Females,20.5,41.3,3.45
1981,3,Newfoundland and Labrador,Males,23.7,72.7,3.45
1981,3,Nova Scotia,Both sexes,34.5,66,3
1981,3,Nova Scotia,Females,36.6,50.1,3
1981,3,Nova Scotia,Males,32.5,82.6,3
1981,3,Ontario,Both sexes,46.1,77.2,3.3
1981,3,Ontario,Females,45.9,63.3,3.3
1981,3,Ontario,Males,46.4,91.2,3.3
1981,3,Prince Edward Island,Both sexes,28.7,63.9,3
1981,3,Prince Edward Island,Females,25.4,48.8,3
1981,3,Prince Edward Island,Males,31.8,79.1,3
1981,3,Quebec,Both sexes,34.4,67.6,3.65
1981,3,Quebec,Females,34.4,51.2,3.65
1981,3,Quebec,Males,34.4,84.1,3.65
1981,3,Saskatchewan,Both sexes,48.5,74.8,3.85
1981,3,Saskatchewan,Females,42.2,57.2,3.85
1981,3,Saskatchewan,Males,54.6,91.8,3.85
1981,4,Alberta,Both sexes,58.8,79.8,3.5
1981,4,Alberta,Females,58.8,64.1,3.5
1981,4,Alberta,Males,58.7,94.3,3.5
1981,4,British Columbia,Both sexes,55,74.6,3.65
1981,4,British Columbia,Females,53.3,58.3,3.65
1981,4,British Columbia,Males,56.7,90.3,3.65
1981,4,Manitoba,Both sexes,52.2,77.4,3.35
1981,4,Manitoba,Females,50.5,63.8,3.35
1981,4,Manitoba,Males,53.8,91.3,3.35
1981,4,New Brunswick,Both sexes,29.8,62.8,3.35
1981,4,New Brunswick,Females,30.5,48.7,3.35
1981,4,New Brunswick,Males,29.1,77.1,3.35
1981,4,Newfoundland and Labrador,Both sexes,24.1,58.3,3.45
1981,4,Newfoundland and Labrador,Females,22.8,41.9,3.45
1981,4,Newfoundland and Labrador,Males,25.5,74.2,3.45
1981,4,Nova Scotia,Both sexes,35.6,67.6,3
1981,4,Nova Scotia,Females,36.5,51,3
1981,4,Nova Scotia,Males,34.7,84.8,3
1981,4,Ontario,Both sexes,47.4,77.4,3.3
1981,4,Ontario,Females,45.6,62.5,3.3
1981,4,Ontario,Males,49,92.3,3.3
1981,4,Prince Edward Island,Both sexes,32.6,65.2,3
1981,4,Prince Edward Island,Females,27,50.2,3
1981,4,Prince Edward Island,Males,37.9,80.2,3
1981,4,Quebec,Both sexes,33.8,68.2,3.85
1981,4,Quebec,Females,32.4,51.7,3.85
1981,4,Quebec,Males,35.1,84.9,3.85
1981,4,Saskatchewan,Both sexes,50.6,76.3,3.85
1981,4,Saskatchewan,Females,42.6,58,3.85
1981,4,Saskatchewan,Males,58.6,94,3.85
1981,5,Alberta,Both sexes,61.6,80.7,3.8
1981,5,Alberta,Females,57.8,64.1,3.8
1981,5,Alberta,Males,65.2,95.8,3.8
1981,5,British Columbia,Both sexes,55.3,75.8,3.65
1981,5,British Columbia,Females,53.6,59.9,3.65
1981,5,British Columbia,Males,56.9,91.1,3.65
1981,5,Manitoba,Both sexes,55.5,78.4,3.35
1981,5,Manitoba,Females,52.6,64,3.35
1981,5,Manitoba,Males,58.4,92.9,3.35
1981,5,New Brunswick,Both sexes,38.1,65.8,3.35
1981,5,New Brunswick,Females,36.7,51.5,3.35
1981,5,New Brunswick,Males,39.5,80.4,3.35
1981,5,Newfoundland and Labrador,Both sexes,28.5,63,3.45
1981,5,Newfoundland and Labrador,Females,26.6,45.9,3.45
1981,5,Newfoundland and Labrador,Males,30.4,79.6,3.45
1981,5,Nova Scotia,Both sexes,39.5,69.3,3
1981,5,Nova Scotia,Females,40.4,51.7,3
1981,5,Nova Scotia,Males,38.3,87.8,3
1981,5,Ontario,Both sexes,51.7,78,3.3
1981,5,Ontario,Females,50.8,63.3,3.3
1981,5,Ontario,Males,52.6,92.8,3.3
1981,5,Prince Edward Island,Both sexes,44.2,71.6,3
1981,5,Prince Edward Island,Females,41.3,57.5,3
1981,5,Prince Edward Island,Males,48.5,85.8,3
1981,5,Quebec,Both sexes,36.1,68.7,3.85
1981,5,Quebec,Females,34.3,51.5,3.85
1981,5,Quebec,Males,37.8,85.9,3.85
1981,5,Saskatchewan,Both sexes,57.7,78.1,3.85
1981,5,Saskatchewan,Females,47.8,60.9,3.85
1981,5,Saskatchewan,Males,67.3,94.9,3.85
1981,6,Alberta,Both sexes,65.1,80.6,3.8
1981,6,Alberta,Females,60.9,63.6,3.8
1981,6,Alberta,Males,69.1,96.1,3.8
1981,6,British Columbia,Both sexes,58.3,76.6,3.65
1981,6,British Columbia,Females,55.3,59.6,3.65
1981,6,British Columbia,Males,61.2,93,3.65
1981,6,Manitoba,Both sexes,57.6,78.3,3.35
1981,6,Manitoba,Females,54.7,62.8,3.35
1981,6,Manitoba,Males,60.4,93.9,3.35
1981,6,New Brunswick,Both sexes,42.2,67.5,3.35
1981,6,New Brunswick,Females,41.4,50.5,3.35
1981,6,New Brunswick,Males,43.1,84.8,3.35
1981,6,Newfoundland and Labrador,Both sexes,34.8,64.9,3.45
1981,6,Newfoundland and Labrador,Females,31.6,46.1,3.45
1981,6,Newfoundland and Labrador,Males,37.9,83.2,3.45
1981,6,Nova Scotia,Both sexes,41.7,69.4,3
1981,6,Nova Scotia,Females,39.1,51.3,3
1981,6,Nova Scotia,Males,44.1,88.3,3
1981,6,Ontario,Both sexes,61,78.2,3.3
1981,6,Ontario,Females,59.2,63.1,3.3
1981,6,Ontario,Males,62.7,93.4,3.3
1981,6,Prince Edward Island,Both sexes,52.7,74.5,3
1981,6,Prince Edward Island,Females,44.4,59.8,3
1981,6,Prince Edward Island,Males,60.6,89.3,3
1981,6,Quebec,Both sexes,43,70.3,3.85
1981,6,Quebec,Females,40.2,52.8,3.85
1981,6,Quebec,Males,45.7,87.9,3.85
1981,6,Saskatchewan,Both sexes,59.2,77.8,3.85
1981,6,Saskatchewan,Females,49.4,59.9,3.85
1981,6,Saskatchewan,Males,68.8,95.1,3.85
1981,7,Alberta,Both sexes,72.9,80.4,3.8
1981,7,Alberta,Females,66.8,62.7,3.8
1981,7,Alberta,Males,78.9,96.6,3.8
1981,7,British Columbia,Both sexes,65.4,75.1,3.65
1981,7,British Columbia,Females,61.8,58,3.65
1981,7,British Columbia,Males,69,91.6,3.65
1981,7,Manitoba,Both sexes,67.4,77,3.35
1981,7,Manitoba,Females,61.4,60.6,3.35
1981,7,Manitoba,Males,73.3,93.6,3.35
1981,7,New Brunswick,Both sexes,51.1,65.9,3.35
1981,7,New Brunswick,Females,49.4,46.9,3.35
1981,7,New Brunswick,Males,52.7,85.3,3.35
1981,7,Newfoundland and Labrador,Both sexes,41.3,65.2,3.45
1981,7,Newfoundland and Labrador,Females,38.5,44.9,3.45
1981,7,Newfoundland and Labrador,Males,44.1,85,3.45
1981,7,Nova Scotia,Both sexes,57.1,68.2,3
1981,7,Nova Scotia,Females,54.7,50.2,3
1981,7,Nova Scotia,Males,59.2,87.1,3
1981,7,Ontario,Both sexes,66.4,77.7,3.3
1981,7,Ontario,Females,63.6,61.8,3.3
1981,7,Ontario,Males,69.1,93.7,3.3
1981,7,Prince Edward Island,Both sexes,60.9,73.2,3.3
1981,7,Prince Edward Island,Females,58.7,57.7,3.3
1981,7,Prince Edward Island,Males,63.1,88.8,3.3
1981,7,Quebec,Both sexes,53.1,69.6,3.85
1981,7,Quebec,Females,48.9,51.8,3.85
1981,7,Quebec,Males,57.3,87.4,3.85
1981,7,Saskatchewan,Both sexes,68.2,77.2,4
1981,7,Saskatchewan,Females,57.8,57.8,4
1981,7,Saskatchewan,Males,78.2,96,4
1981,8,Alberta,Both sexes,70.7,80,3.8
1981,8,Alberta,Females,64.4,62.8,3.8
1981,8,Alberta,Males,76.7,95.8,3.8
1981,8,British Columbia,Both sexes,64.6,74.5,3.65
1981,8,British Columbia,Females,61.4,57.4,3.65
1981,8,British Columbia,Males,67.8,90.9,3.65
1981,8,Manitoba,Both sexes,66.3,76,3.35
1981,8,Manitoba,Females,59.4,58.9,3.35
1981,8,Manitoba,Males,73,93.4,3.35
1981,8,New Brunswick,Both sexes,51.4,66.4,3.35
1981,8,New Brunswick,Females,48.4,47.9,3.35
1981,8,New Brunswick,Males,54.2,85,3.35
1981,8,Newfoundland and Labrador,Both sexes,41,64.1,3.45
1981,8,Newfoundland and Labrador,Females,37.8,43,3.45
1981,8,Newfoundland and Labrador,Males,44.1,84.7,3.45
1981,8,Nova Scotia,Both sexes,55.6,68.3,3
1981,8,Nova Scotia,Females,53.6,50.4,3
1981,8,Nova Scotia,Males,57.4,87.1,3
1981,8,Ontario,Both sexes,65.8,78,3.3
1981,8,Ontario,Females,61.2,62.2,3.3
1981,8,Ontario,Males,70.1,93.9,3.3
1981,8,Prince Edward Island,Both sexes,63,74.4,3.3
1981,8,Prince Edward Island,Females,62.9,59.1,3.3
1981,8,Prince Edward Island,Males,63.1,89.7,3.3
1981,8,Quebec,Both sexes,50.3,70,3.85
1981,8,Quebec,Females,46.7,52,3.85
1981,8,Quebec,Males,53.9,88.2,3.85
1981,8,Saskatchewan,Both sexes,68.1,77.7,4
1981,8,Saskatchewan,Females,57.9,58.8,4
1981,8,Saskatchewan,Males,77.8,96,4
1981,9,Alberta,Both sexes,58.5,80.9,3.8
1981,9,Alberta,Females,54.3,64.8,3.8
1981,9,Alberta,Males,62.4,95.6,3.8
1981,9,British Columbia,Both sexes,51,75.5,3.65
1981,9,British Columbia,Females,52.2,59.8,3.65
1981,9,British Columbia,Males,49.9,90.6,3.65
1981,9,Manitoba,Both sexes,52.7,77.5,3.55
1981,9,Manitoba,Females,50.7,62.1,3.55
1981,9,Manitoba,Males,54.5,93.1,3.55
1981,9,New Brunswick,Both sexes,35,67.1,3.35
1981,9,New Brunswick,Females,33.8,49.6,3.35
1981,9,New Brunswick,Males,36.1,84.8,3.35
1981,9,Newfoundland and Labrador,Both sexes,24.6,62.2,3.45
1981,9,Newfoundland and Labrador,Females,23.8,41.4,3.45
1981,9,Newfoundland and Labrador,Males,25.6,82.3,3.45
1981,9,Nova Scotia,Both sexes,41.5,69.2,3
1981,9,Nova Scotia,Females,41,53.4,3
1981,9,Nova Scotia,Males,42,85.7,3
1981,9,Ontario,Both sexes,50,78.9,3.3
1981,9,Ontario,Females,48.1,64.9,3.3
1981,9,Ontario,Males,51.9,92.9,3.3
1981,9,Prince Edward Island,Both sexes,40.5,73.5,3.3
1981,9,Prince Edward Island,Females,33.9,59.5,3.3
1981,9,Prince Edward Island,Males,46.9,88.3,3.3
1981,9,Quebec,Both sexes,32.8,69.5,3.85
1981,9,Quebec,Females,29.9,51.7,3.85
1981,9,Quebec,Males,35.6,87.3,3.85
1981,9,Saskatchewan,Both sexes,54.2,78.6,4
1981,9,Saskatchewan,Females,45.1,60.8,4
1981,9,Saskatchewan,Males,63,95.8,4
1981,10,Alberta,Both sexes,59.8,80.7,3.8
1981,10,Alberta,Females,57.9,65,3.8
1981,10,Alberta,Males,61.8,95.1,3.8
1981,10,British Columbia,Both sexes,50.4,76.2,3.65
1981,10,British Columbia,Females,52.8,61.5,3.65
1981,10,British Columbia,Males,48.2,90.4,3.65
1981,10,Manitoba,Both sexes,50.9,77.4,3.55
1981,10,Manitoba,Females,48.8,62.3,3.55
1981,10,Manitoba,Males,53,92.6,3.55
1981,10,New Brunswick,Both sexes,32.1,65.8,3.35
1981,10,New Brunswick,Females,32.8,49.5,3.35
1981,10,New Brunswick,Males,31.5,82.3,3.35
1981,10,Newfoundland and Labrador,Both sexes,23.2,60.7,3.45
1981,10,Newfoundland and Labrador,Females,24.2,41.9,3.45
1981,10,Newfoundland and Labrador,Males,22.6,79,3.45
1981,10,Nova Scotia,Both sexes,39.5,68.3,3.3
1981,10,Nova Scotia,Females,39.4,52.9,3.3
1981,10,Nova Scotia,Males,39.7,84.4,3.3
1981,10,Ontario,Both sexes,49.3,78.8,3.5
1981,10,Ontario,Females,49.7,65.2,3.5
